original_size,cleaned_size,word_count,formula_count,section_count,figure_count,table_count,citation_count,filename
7978,3847,599,133,0,0,0,0,2023_07_08_bd33ee7aab8fca901380g.tex
7871,6734,853,14,0,0,0,0,2023_07_08_bd34dee9fed355f48038g.tex
7257,6478,806,26,0,0,0,0,2023_07_08_bd46520950157045bb54g.tex
8831,5346,797,127,0,0,0,0,2023_07_08_bd46654f8d0e3d951050g.tex
8101,4980,858,131,0,0,0,0,2023_07_08_bd5e50659f063587f701g.tex
7624,5702,833,98,0,0,0,0,2023_07_08_bd6ce186051f09bd0da2g.tex
5849,3754,541,74,0,0,0,0,2023_07_08_bdc806d74499b4f1a59dg.tex
7097,5402,931,78,0,0,0,0,2023_07_08_bdc971b48298cca3e951g.tex
7516,6662,1070,43,0,0,0,0,2023_07_08_bdd2f50d4f007dc31ee4g.tex
7779,5162,859,101,0,0,0,0,2023_07_08_bdf536628a323b2aac19g.tex
6858,4355,629,73,0,0,0,0,2023_07_08_be16a8f450733f65effcg.tex
7131,5333,886,91,0,0,0,0,2023_07_08_be17ea75d7c898ddd520g.tex
5769,3472,497,45,0,0,0,0,2023_07_08_be4c87071b133947a8dcg.tex
6815,5131,775,82,0,0,0,0,2023_07_08_be4e927b52c212f1e8f7g.tex
7280,5691,870,31,0,0,0,0,2023_07_08_be814b5d56eff32829c7g.tex
7358,4663,656,53,0,0,0,0,2023_07_08_beb009eb897029361baeg.tex
8201,6105,875,91,0,0,0,0,2023_07_08_beb97638694792137dd2g.tex
7778,6886,1111,83,0,0,0,0,2023_07_08_bedbb17eb11d4529d4cbg.tex
6862,5367,701,50,0,0,0,0,2023_07_08_bf066e4eec0e8313418cg.tex
8344,6633,1006,109,0,0,0,0,2023_07_08_bf0f6881edef80e0274cg.tex
6512,4549,668,75,0,0,0,0,2023_07_08_bf2e84276622041ebb9fg.tex
8097,6780,1144,61,0,0,0,0,2023_07_08_bf43cca906f6a0322b85g.tex
7584,6348,882,73,0,0,0,0,2023_07_08_bf573671aa9b0dd76916g.tex
7380,5211,855,101,0,0,0,0,2023_07_08_bf9c56d46335d3403464g.tex
7621,5861,990,75,0,0,0,0,2023_07_08_bff3d24bad773f64e0feg.tex
7388,6281,1010,89,0,0,0,0,2023_07_08_c0007681a96e3059c33cg.tex
7793,6925,994,27,0,0,0,0,2023_07_08_c00d933129737bc89662g.tex
9146,6550,937,79,0,0,0,0,2023_07_08_c04ec4dad1b20261b882g.tex
7418,5364,775,93,0,0,0,0,2023_07_08_c05290e91e0ce9e2fb0dg.tex
7319,5364,775,93,0,0,0,0,2023_07_08_c05290e91e0ce9e2fb0dg_1.tex
7270,5583,872,99,0,0,0,0,2023_07_08_c05ea4870b48bb96d6e8g.tex
7536,5692,852,87,0,0,0,0,2023_07_08_c076bf3211634ad39d90g.tex
7922,4817,677,93,0,0,0,0,2023_07_08_c078d0e088a536878dedg.tex
7888,5152,956,104,0,0,0,0,2023_07_08_c07925c604eb593bb0d6g.tex
7987,6079,1094,95,0,0,0,0,2023_07_08_c07c705ed59c3deedd92g.tex
6917,6136,959,35,0,0,0,0,2023_07_08_c0811944df13ef634384g.tex
6482,3727,679,113,0,0,0,0,2023_07_08_c08fcc45e358ea5ba739g.tex
7551,6002,973,69,0,0,0,0,2023_07_08_c097f8e15ec5a7529509g.tex
7613,4696,822,96,0,0,0,0,2023_07_08_c0be9d67110f5fcca503g.tex
6278,4669,767,49,0,0,0,0,2023_07_08_c0def25f4e13d817922eg.tex
7713,3859,596,80,0,0,0,0,2023_07_08_c0f8eccde446a5386feeg.tex
8213,6749,1200,101,0,0,0,0,2023_07_08_c0fef4ac27cc8fbe5935g.tex
7966,6072,930,39,0,0,0,0,2023_07_08_c125e7b567ddf1a11612g.tex
7578,6261,919,56,0,0,0,0,2023_07_08_c1468d8b613df19c542dg.tex
7343,7069,913,5,0,0,0,0,2023_07_08_c16cf16f1d0a4d57fd31g.tex
8019,5485,813,91,0,0,0,0,2023_07_08_c172844d1c0c37b0db71g.tex
8118,5735,800,59,0,0,0,0,2023_07_08_c19bac6194699fc1b535g.tex
7546,4894,735,60,0,0,0,0,2023_07_08_c1ac41f442d1728465bfg.tex
8043,4495,618,74,0,0,0,0,2023_07_08_c1ccb328240649476170g.tex
7606,5551,908,75,0,0,0,0,2023_07_08_c2042c8121060c51aadag.tex
6306,2154,354,52,0,0,0,0,2023_07_08_c2063a3ee6cbb281facfg.tex
6862,5722,937,55,0,0,0,0,2023_07_08_c212fc24f5d65a109c35g.tex
7049,5982,822,16,0,0,0,0,2023_07_08_c22d508fd4abd55259c5g.tex
7795,2681,437,99,0,0,0,0,2023_07_08_c2394bcea4e929bdcb72g.tex
7541,6303,1006,110,0,0,0,0,2023_07_08_c2ae1585520851099fadg.tex
8048,6645,998,69,0,0,0,0,2023_07_08_c2e70969aa82886c99fcg.tex
7070,5465,866,75,0,0,0,0,2023_07_08_c31284e631260141b9f7g.tex
7222,5662,896,102,0,0,0,0,2023_07_08_c321f853c95f3f6ed666g.tex
7407,6286,980,57,0,0,0,0,2023_07_08_c32360797349f89e0fa7g.tex
7394,6405,1100,63,0,0,0,0,2023_07_08_c332702dbc445d2e41c8g.tex
7840,6535,1157,72,0,0,0,0,2023_07_08_c35260a32114de3c15cdg.tex
7192,5199,868,64,0,0,0,0,2023_07_08_c35b86b934a6be434526g.tex
8547,6353,1052,118,0,0,0,0,2023_07_08_c36b22dc5840a4de0e69g.tex
7755,6445,937,89,0,0,0,0,2023_07_08_c372fe14c05c786ce25ag.tex
7934,5094,683,80,0,0,0,0,2023_07_08_c373e4073464f4038942g.tex
8194,4233,619,57,0,0,0,0,2023_07_08_c374e407e6339903637ag.tex
7824,6125,1076,121,0,0,0,0,2023_07_08_c398109c801d52da982dg.tex
7715,6125,1076,121,0,0,0,0,2023_07_08_c398109c801d52da982dg_1.tex
7715,6125,1076,121,0,0,0,0,2023_07_08_c398109c801d52da982dg_2.tex
6976,6192,957,58,0,0,0,0,2023_07_08_c39e014f42ae7baf060eg.tex
7283,6667,859,18,0,0,0,0,2023_07_08_c3a4b8e7db113a73ccb6g.tex
5092,4272,650,25,0,0,0,0,2023_07_08_c3b00f4d884ae59c0a01g.tex
8424,5883,1035,110,0,0,0,0,2023_07_08_c3b173a5f7e84a8b3713g.tex
7330,5462,870,76,0,0,0,0,2023_07_08_c3c1fc250b47d3f9f7a7g.tex
7273,6031,998,80,0,0,0,0,2023_07_08_c3c66c5a043c37ffe70eg.tex
6739,4250,563,55,0,0,0,0,2023_07_08_c3cddfc65b5576164611g.tex
7186,6834,899,31,0,0,0,0,2023_07_08_c3d5b1233becf31577aeg.tex
7780,6825,1055,69,0,0,0,0,2023_07_08_c4195e35c1ef4eb25f61g.tex
8201,5962,917,126,0,0,0,0,2023_07_08_c428075053f866bec30fg.tex
7544,6843,927,26,0,0,0,0,2023_07_08_c452175483502867678ag.tex
8949,7060,1078,151,0,0,0,0,2023_07_08_c489727f2b4d17496923g.tex
8165,5894,909,38,0,0,0,0,2023_07_08_c48e65f6c5524aa40bf7g.tex
7363,4621,727,106,0,0,0,0,2023_07_08_c4a7ae9fbff0b08b61ccg.tex
8027,5585,895,89,0,0,0,0,2023_07_08_c4e2a28b46d5ed401007g.tex
6732,3415,536,73,0,0,0,0,2023_07_08_c4e97c77bfd11a729451g.tex
7478,3843,557,71,0,0,0,0,2023_07_08_c4ea6d3be809f281cc73g.tex
7666,6718,947,43,0,0,0,0,2023_07_08_c53af135e2cb603d2b9ag.tex
7140,5285,784,76,0,0,0,0,2023_07_08_c5441811ff7e19a867f6g.tex
6961,5941,939,110,0,0,0,0,2023_07_08_c56bf598ad3ae19ea85dg.tex
7423,6091,783,58,0,0,0,0,2023_07_08_c576451be61961401b0fg.tex
7529,6195,999,66,0,0,0,0,2023_07_08_c578af8fe2826f436851g.tex
8492,5102,695,43,0,0,0,0,2023_07_08_c57a17bf2025ab8ed6c6g.tex
6764,4762,648,50,0,0,0,0,2023_07_08_c5976a8b321a19ff6a3eg.tex
8361,6908,910,94,0,0,0,0,2023_07_08_c5aeaa2444fd48d4fc08g.tex
7684,6404,931,95,0,0,0,0,2023_07_08_c5b49e8ee2b192a64c16g.tex
8010,6694,1024,69,0,0,0,0,2023_07_08_c5c3f35c0cf33bcc270cg.tex
7622,5951,842,33,0,0,0,0,2023_07_08_c5fdd2455e3175f62f31g.tex
8130,6181,1048,64,0,0,0,0,2023_07_08_c5fe0fb6fa046eb92259g.tex
6804,4345,699,70,0,0,0,0,2023_07_08_c629ac1ece106cfd9065g.tex
7251,4787,642,55,0,0,0,0,2023_07_08_c6375572e69132c28827g.tex
7949,6215,1005,94,0,0,0,0,2023_07_08_c63d4700d1b7a9cb8fe5g.tex
6838,5470,822,76,0,0,0,0,2023_07_08_c65c036b9316be096930g.tex
7281,6206,992,60,0,0,0,0,2023_07_08_c662f8e3f136787737e9g.tex
7190,6206,992,60,0,0,0,0,2023_07_08_c662f8e3f136787737e9g_1.tex
8523,5726,870,110,0,0,0,0,2023_07_08_c6956f8429ade56d3486g.tex
7121,5783,912,72,0,0,0,0,2023_07_08_c6be03dee6242c0e3b9cg.tex
6903,5747,837,44,0,0,0,0,2023_07_08_c6be95898473f1f0b41bg.tex
8380,6569,1012,92,0,0,0,0,2023_07_08_c6df00f0f5bab5423688g.tex
8095,5952,1049,115,0,0,0,0,2023_07_08_c7049c6da0b638d23dadg.tex
7731,5923,991,98,0,0,0,0,2023_07_08_c7230b92bc7165758617g.tex
8035,5745,834,117,0,0,0,0,2023_07_08_c72add6fd9dd3cb036acg.tex
7533,6636,940,62,0,0,0,0,2023_07_08_c730a6bdb6860d1a99f1g.tex
9922,6143,861,138,0,0,0,0,2023_07_08_c78faddb7327b2c419bag.tex
7808,6669,1198,117,0,0,0,0,2023_07_08_c7980182d053f1b35f13g.tex
7937,5841,840,129,0,0,0,0,2023_07_08_c79e0fbe85d3fa70c357g.tex
7683,4591,800,57,0,0,0,0,2023_07_08_c7ac8fb678bee4107db6g.tex
7172,4805,722,93,0,0,0,0,2023_07_08_c7c4bf62705bd1752148g.tex
8809,7097,1171,112,0,0,0,0,2023_07_08_c7db75c4d22ea73aeaf4g.tex
7809,6607,897,79,0,0,0,0,2023_07_08_c81984b7c9579485d5dag.tex
7837,6546,1145,100,0,0,0,0,2023_07_08_c81d0c51988223e55e5eg.tex
7666,7132,1112,11,0,0,0,0,2023_07_08_c854551dd4a3c6232b6cg.tex
8345,7098,972,120,0,0,0,0,2023_07_08_c87f696e3c653c3fca93g.tex
7897,6299,976,95,0,0,0,0,2023_07_08_c8915fbe76b65acde10eg.tex
7273,4946,784,99,0,0,0,0,2023_07_08_c8a1bbe59c1156c5bc2cg.tex
7738,6306,1073,114,0,0,0,0,2023_07_08_c8a479f518307807234ag.tex
7608,5641,972,144,0,0,0,0,2023_07_08_c8d3b4eb56693f20d3e0g.tex
8314,6627,1194,109,0,0,0,0,2023_07_08_c8f079af566ab069e7a9g.tex
7854,6672,1126,49,0,0,0,0,2023_07_08_c90acc5ff0c09cb2448ag.tex
8499,7169,1116,108,0,0,0,0,2023_07_08_c92f4c2e16c9d0cffd6cg.tex
8280,6110,957,105,0,0,0,0,2023_07_08_c945bb7fd4a32ef52a87g.tex
7564,4783,657,88,0,0,0,0,2023_07_08_c983a8b5ca65a155e5f9g.tex
7653,6353,939,68,0,0,0,0,2023_07_08_c98e7c85696e59206f62g.tex
7691,6242,1025,78,0,0,0,0,2023_07_08_c9b3fe06bf825e06f3c5g.tex
6670,5269,910,90,0,0,0,0,2023_07_08_c9dfc2a4896ae4fdb21eg.tex
8098,5132,680,58,0,0,0,0,2023_07_08_c9e658ddccab043daaa4g.tex
8005,7328,1062,66,0,0,0,0,2023_07_08_c9eafe548d35010ab51fg.tex
6716,5472,845,56,0,0,0,0,2023_07_08_ca2697b5cd1dd88fe416g.tex
8135,6243,918,101,0,0,0,0,2023_07_08_ca2da5bb1f425d8a8beeg.tex
7705,6130,902,84,0,0,0,0,2023_07_08_ca474911ebc1216699f0g.tex
8256,6194,1014,126,0,0,0,0,2023_07_08_ca48b233642e56fcfb52g.tex
8328,6283,908,105,0,0,0,0,2023_07_08_ca492cd43b43f9c1f769g.tex
6183,4521,652,63,0,0,0,0,2023_07_08_ca578bcd9056b8745214g.tex
7482,7021,880,36,0,0,0,0,2023_07_08_ca5c9d05453e3462fc11g.tex
9180,5723,923,139,0,0,0,0,2023_07_08_ca5d591bf3b5c3f2615bg.tex
8242,7134,1094,85,0,0,0,0,2023_07_08_ca64978d43b031454db2g.tex
7627,4636,806,98,0,0,0,0,2023_07_08_ca7596eb44cbc8c74dfcg.tex
7580,5633,825,132,0,0,0,0,2023_07_08_ca9a7c64676a05b66ea1g.tex
7478,5633,825,132,0,0,0,0,2023_07_08_ca9a7c64676a05b66ea1g_1.tex
7110,5135,766,83,0,0,0,0,2023_07_08_caade51fe8f2a6f1d341g.tex
7693,6753,1041,54,0,0,0,0,2023_07_08_cab12030e469817a4f8dg.tex
8025,6296,1033,60,0,0,0,0,2023_07_08_cab40c854c0ff9c1449dg.tex
7944,6296,1033,60,0,0,0,0,2023_07_08_cab40c854c0ff9c1449dg_1.tex
7944,6296,1033,60,0,0,0,0,2023_07_08_cab40c854c0ff9c1449dg_2.tex
7530,6663,928,59,0,0,0,0,2023_07_08_cab67f3ba82ad401992bg.tex
7667,6434,1079,50,0,0,0,0,2023_07_08_cad0e25fe535b9ff8cecg.tex
8509,6631,1115,124,0,0,0,0,2023_07_08_cad95bb789b1130f211ag.tex
8162,3914,615,67,0,0,0,0,2023_07_08_caecfb7a26b7ee5d9ef1g.tex
7281,5961,907,81,0,0,0,0,2023_07_08_caf295c255edd44cdbd3g.tex
7682,6389,1153,65,0,0,0,0,2023_07_08_caf8e092af4ded4dab85g.tex
7583,6389,1153,65,0,0,0,0,2023_07_08_caf8e092af4ded4dab85g_1.tex
7583,6389,1153,65,0,0,0,0,2023_07_08_caf8e092af4ded4dab85g_2.tex
7405,4481,716,69,0,0,0,0,2023_07_08_cb0c4b1cd3cef9edfe9fg.tex
8249,7219,1151,143,0,0,0,0,2023_07_08_cb15402769f9726212fdg.tex
7411,6638,1023,80,0,0,0,0,2023_07_08_cb1bbb153361161f8c3dg.tex
7535,6339,1077,65,0,0,0,0,2023_07_08_cb2c9b3994ec60033286g.tex
7577,5845,901,51,0,0,0,0,2023_07_08_cb2c9eafdb564070e1ecg.tex
7832,6418,859,49,0,0,0,0,2023_07_08_cb348250706fe0f24d64g.tex
8222,6272,1001,136,0,0,0,0,2023_07_08_cb3b7b8cae9026c4b87bg.tex
8064,6568,849,75,0,0,0,0,2023_07_08_cb50f9f8204b262a07b6g.tex
7079,5540,958,84,0,0,0,0,2023_07_08_cb77bd9e88a9b8525b19g.tex
6912,3920,670,86,0,0,0,0,2023_07_08_cb79b66dfdf27bb01276g.tex
8073,6318,886,67,0,0,0,0,2023_07_08_cb7a6d1dca2271241191g.tex
7265,6892,953,63,0,0,0,0,2023_07_08_cb809aa2425ef17e46e3g.tex
7119,5721,963,80,0,0,0,0,2023_07_08_cbc34f3acff5f953cb85g.tex
7823,6216,891,48,0,0,0,0,2023_07_08_cbcb8983d2aa8e34b103g.tex
7104,6645,1089,93,0,0,0,0,2023_07_08_cbd0f97ecfe4c9bba8c4g.tex
7804,6554,1085,47,0,0,0,0,2023_07_08_cbe15f5ced5ba98b431cg.tex
8044,6926,1054,85,0,0,0,0,2023_07_08_cbe28e9cbe139323b761g.tex
7766,5691,896,93,0,0,0,0,2023_07_08_cbe5f3ad65cede7412bdg.tex
7326,5461,802,59,0,0,0,0,2023_07_08_cc01a55639d04b092f0fg.tex
7847,6698,1017,54,0,0,0,0,2023_07_08_cc0c043c872a3bf0fd78g.tex
8506,5232,878,126,0,0,0,0,2023_07_08_cc11d7597b9578fc56d9g.tex
6254,5072,711,51,0,0,0,0,2023_07_08_cc19f84b042cde802989g.tex
7093,5390,874,61,0,0,0,0,2023_07_08_cc1ef56a079d2166a8a3g.tex
6978,5390,874,61,0,0,0,0,2023_07_08_cc1ef56a079d2166a8a3g_1.tex
7594,6857,1132,79,0,0,0,0,2023_07_08_cc2871c0925e1b041cdcg.tex
7604,5750,972,79,0,0,0,0,2023_07_08_cc3dc5ee1aaff06a9023g.tex
7435,4512,651,118,0,0,0,0,2023_07_08_cc439984b73b8b9dcd66g.tex
8164,5380,849,76,0,0,0,0,2023_07_08_cc470a7dfe6628b6d2a2g.tex
7416,3336,458,82,0,0,0,0,2023_07_08_cc5fe759526930a6b283g.tex
7321,3336,458,82,0,0,0,0,2023_07_08_cc5fe759526930a6b283g_1.tex
7321,3336,458,82,0,0,0,0,2023_07_08_cc5fe759526930a6b283g_2.tex
8842,6423,1107,123,0,0,0,0,2023_07_08_cc75fb3b23f450f365f5g.tex
8149,6716,975,84,0,0,0,0,2023_07_08_cc8a71f629498affe4e6g.tex
7355,5370,818,57,0,0,0,0,2023_07_08_cc9ad42adc3a026336c6g.tex
7868,5191,861,93,0,0,0,0,2023_07_08_cca4c4d0b597c07970e5g.tex
7334,6428,963,31,0,0,0,0,2023_07_08_ccbbee68c975ecd6ddfeg.tex
7379,2993,566,72,0,0,0,0,2023_07_08_ccceefb0987d98357c6ag.tex
6031,4186,593,67,0,0,0,0,2023_07_08_ccd220dfeedaf69cfaa6g.tex
8141,7094,1137,93,0,0,0,0,2023_07_08_cce2f2e2a94950142bb8g.tex
7728,5941,927,85,0,0,0,0,2023_07_08_cce8acf85c0bc95c57d6g.tex
7213,5433,761,101,0,0,0,0,2023_07_08_cceaf0579a1bfe313008g.tex
7827,5383,876,76,0,0,0,0,2023_07_08_ccee651aacafd3f1cb22g.tex
7157,5330,822,105,0,0,0,0,2023_07_08_cd07caf4c59327e7b837g.tex
8765,6158,986,151,0,0,0,0,2023_07_08_cd0a3d152d2d4c9c45deg.tex
7775,6747,935,65,0,0,0,0,2023_07_08_cd1c04792de1da859759g.tex
7464,6491,1042,62,0,0,0,0,2023_07_08_cd21ff1c36473cba701ag.tex
5310,3641,585,38,0,0,0,0,2023_07_08_cd3b12303966f9831542g.tex
5228,3641,585,38,0,0,0,0,2023_07_08_cd3b12303966f9831542g_1.tex
1864,646,76,3,0,0,0,0,2023_07_08_cd462dd865bca4ee64f0g.tex
7697,6999,1032,42,0,0,0,0,2023_07_08_cd65f99d7565bf70e5f1g.tex
7802,6591,1125,84,0,0,0,0,2023_07_08_cd66e78a1f6c3082e62dg.tex
7538,2462,393,13,0,0,0,0,2023_07_08_cd72de42e2aff341bb29g.tex
7612,7056,1104,104,0,0,0,0,2023_07_08_cd8e1f795af1a942a968g.tex
6993,5012,763,80,0,0,0,0,2023_07_08_cd9f946fd14aafe0a7efg.tex
8238,7763,1256,86,0,0,0,0,2023_07_08_cdbe8a3287ebd2dc2632g.tex
7383,4577,718,80,0,0,0,0,2023_07_08_cdcd04d6fb1ca39bf863g.tex
7608,4686,665,34,0,0,0,0,2023_07_08_cdceff03e9fb4126b197g.tex
7484,4686,665,34,0,0,0,0,2023_07_08_cdceff03e9fb4126b197g_1.tex
7484,4686,665,34,0,0,0,0,2023_07_08_cdceff03e9fb4126b197g_2.tex
8044,5646,935,114,0,0,0,0,2023_07_08_ce174adfb96c3dc7ac5dg.tex
7048,5418,797,82,0,0,0,0,2023_07_08_ce35d95555bbcdf23fdbg.tex
6467,2212,295,57,0,0,0,0,2023_07_08_ce4b5200beb98561b37ag.tex
6588,4167,609,59,0,0,0,0,2023_07_08_ce7aa77c3619eba0b743g.tex
7900,4768,630,129,0,0,0,0,2023_07_08_ce9c9229a8f70bdda0bcg.tex
7688,6166,979,107,0,0,0,0,2023_07_08_ceaf590e28f83ae2114eg.tex
8384,6031,945,117,0,0,0,0,2023_07_08_ceb65c59ad7feae3558ag.tex
7150,5777,920,71,0,0,0,0,2023_07_08_ceca9332e8faccfa0075g.tex
6990,6112,800,30,1,0,0,0,2023_07_08_ced219df0ca76cddf5f1g.tex
7765,5526,872,79,0,0,0,0,2023_07_08_cee39d527bdda5a5e653g.tex
7895,6655,1024,97,0,0,0,0,2023_07_08_cf6320a23d3773405a7ag.tex
8006,6567,1046,51,0,0,0,0,2023_07_08_cf67af7ce7014948157dg.tex
3036,1403,203,25,0,0,0,0,2023_07_08_cf76c60f7ed06e3066f0g.tex
6968,3700,528,81,0,0,0,0,2023_07_08_cfae1add203aca2d67fdg.tex
7780,5466,874,100,0,0,0,0,2023_07_08_cfd94307ce36d9ee627bg.tex
8362,5384,825,99,0,0,0,0,2023_07_08_cfe0bb63866ce7cad744g.tex
7260,6014,959,84,0,0,0,0,2023_07_08_cff1f792d441fbba40afg.tex
8147,6432,999,34,0,0,0,0,2023_07_08_cffd143f92b9c802e1dag.tex
7341,7066,946,34,0,0,0,0,2023_07_08_cffee76eaed820de29bdg.tex
7385,6891,982,3,0,0,0,0,2023_07_08_d006d38496db77dc7e7eg.tex
8857,7250,1308,92,0,0,0,0,2023_07_08_d007ee29470e9aecf56dg.tex
8242,5918,1005,119,0,0,0,0,2023_07_08_d038a11c7dfd075d3ee3g.tex
7302,5670,801,101,0,0,0,0,2023_07_08_d05ad46427b77c411f1bg.tex
8730,5596,939,108,0,0,0,0,2023_07_08_d05c94cc2251fc8c04adg.tex
7291,4751,627,121,0,0,0,0,2023_07_08_d05ea5ad7aa20a17d5d7g.tex
8449,6703,1086,141,0,0,0,0,2023_07_08_d071f80248c90c003416g.tex
7270,6914,936,10,0,0,0,0,2023_07_08_d077122e0fd9ba1af9f0g.tex
7882,7167,997,34,0,0,0,0,2023_07_08_d07a73d9aa229c61b89bg.tex
7793,6521,1120,88,0,0,0,0,2023_07_08_d08dc2ba5d58f169850fg.tex
7482,6490,993,70,0,0,0,0,2023_07_08_d09baa961af1c6e0b236g.tex
5264,2153,372,63,0,0,0,0,2023_07_08_d09d568ed1c950c1e2c6g.tex
7418,5256,885,83,0,0,0,0,2023_07_08_d09f8fd0b21c454a5b9bg.tex
8097,5903,868,62,0,0,0,0,2023_07_08_d0b1dad7e6792a7b8ba6g.tex
7096,3086,487,72,0,0,0,0,2023_07_08_d0b913ce875e38c60198g.tex
6879,5243,912,77,0,0,0,0,2023_07_08_d0c2ae4e6786f86cf241g.tex
6865,4847,748,72,0,0,0,0,2023_07_08_d0c95becefb217498745g.tex
8260,5364,881,85,0,0,0,0,2023_07_08_d0d9a064cd1d97cb2b1cg.tex
8149,5364,881,85,0,0,0,0,2023_07_08_d0d9a064cd1d97cb2b1cg_1.tex
8149,5364,881,85,0,0,0,0,2023_07_08_d0d9a064cd1d97cb2b1cg_2.tex
7483,5709,958,61,0,0,0,0,2023_07_08_d0e71d2a9c99c2cf4cceg.tex
8302,7117,1086,99,0,0,0,0,2023_07_08_d0f1979f30d2077cf46bg.tex
8288,7121,1179,80,0,0,0,0,2023_07_08_d1017d657bbde054c5efg.tex
7830,7008,1183,111,0,0,0,0,2023_07_08_d1148f15c77d7dd765f1g.tex
7628,7185,1024,12,0,0,0,0,2023_07_08_d1175b941a0ea3d01087g.tex
8081,6339,973,71,0,0,0,0,2023_07_08_d1201a72436a49292581g.tex
8157,6971,1187,156,0,0,0,0,2023_07_08_d127a9d7a05cb275b4cdg.tex
7160,5883,922,114,0,0,0,0,2023_07_08_d135468c11e25d960a52g.tex
7914,5557,911,124,0,0,0,0,2023_07_08_d1363a0d7b0850c00b26g.tex
7796,5557,911,124,0,0,0,0,2023_07_08_d1363a0d7b0850c00b26g_1.tex
7796,5557,911,124,0,0,0,0,2023_07_08_d1363a0d7b0850c00b26g_2.tex
7308,5836,877,56,0,0,0,0,2023_07_08_d13713529552c7c5f45bg.tex
7808,5624,853,105,0,0,0,0,2023_07_08_d146adc090f840ff4cc0g.tex
7998,7160,1054,78,0,0,0,0,2023_07_08_d1820f94f15e42b1fc3fg.tex
6216,4919,809,42,0,0,0,0,2023_07_08_d1a478c667ba41f94f4cg.tex
7521,6050,884,109,0,0,0,0,2023_07_08_d1cf4059efa7b4bceaa0g.tex
7531,5780,932,71,0,0,0,0,2023_07_08_d1d9c30271d05f3c67ceg.tex
7275,6663,879,27,0,0,0,0,2023_07_08_d1e9561afd3029e22026g.tex
7730,5436,844,96,0,0,0,0,2023_07_08_d1ea6105f54f35a5d4aag.tex
7341,7099,940,9,0,0,0,0,2023_07_08_d2083a10ab69855b0520g.tex
6295,4170,599,31,0,0,0,0,2023_07_08_d217311b7a2acf3ccd8dg.tex
5927,4135,602,27,0,0,0,0,2023_07_08_d21f0f31d2f80fe5f637g.tex
8441,7031,1125,126,0,0,0,0,2023_07_08_d251f1b52d3006866f1cg.tex
8370,7031,1125,126,0,0,0,0,2023_07_08_d251f1b52d3006866f1cg_1.tex
8370,7031,1125,126,0,0,0,0,2023_07_08_d251f1b52d3006866f1cg_2.tex
7399,6974,1009,1,0,0,0,0,2023_07_08_d2684b2c7a6abfdc65b6g.tex
6335,4317,664,63,0,0,0,0,2023_07_08_d27fe6630bcc7d098047g.tex
7151,5977,911,67,0,0,0,0,2023_07_08_d2902e09a028d388ab43g.tex
7248,5456,827,67,0,0,0,0,2023_07_08_d314dc466bfa12b89355g.tex
7231,5212,910,81,0,0,0,0,2023_07_08_d365854869caa283918cg.tex
6943,5992,888,76,0,0,0,0,2023_07_08_d36aed3b675b9ffdcf4ag.tex
7943,5387,783,64,0,0,0,0,2023_07_08_d36ded0585bb6cd4446bg.tex
7815,6122,854,65,0,0,0,0,2023_07_08_d36e53949d88381af9bcg.tex
7554,5943,925,65,0,0,0,0,2023_07_08_d3960d04327192cd9b27g.tex
8195,6456,925,101,0,0,0,0,2023_07_08_d39948f05e76cd1fc97dg.tex
7580,6192,967,94,0,0,0,0,2023_07_08_d39ed41f86a0480194f6g.tex
7770,6635,1062,65,0,0,0,0,2023_07_08_d3aff084811987287090g.tex
7737,6186,889,92,0,0,0,0,2023_07_08_d3ca651bec661917d897g.tex
7310,6401,934,56,0,0,0,0,2023_07_08_d3e5675eeeecf834f3f6g.tex
7244,6401,934,56,0,0,0,0,2023_07_08_d3e5675eeeecf834f3f6g_1.tex
7244,6401,934,56,0,0,0,0,2023_07_08_d3e5675eeeecf834f3f6g_2.tex
7060,5525,941,103,0,0,0,0,2023_07_08_d3ead3349a4727a6aeefg.tex
7680,6953,1008,43,0,0,0,0,2023_07_08_d412d020f519a7dcca8fg.tex
8159,7395,1062,83,0,0,0,0,2023_07_08_d436bfc6bae96d14ee3fg.tex
7092,6170,837,34,0,0,0,0,2023_07_08_d43fa5b095bee74d4c72g.tex
7099,5008,751,78,0,0,0,0,2023_07_08_d45faab14fe434c2f726g.tex
8279,7693,1121,21,0,0,0,0,2023_07_08_d46a9e376c75a2365835g.tex
7986,5361,753,78,0,0,0,0,2023_07_08_d46b05c351d82f0c4373g.tex
7973,7332,996,28,0,0,0,0,2023_07_08_d473455c90b030c476fag.tex
8302,6052,915,108,0,0,0,0,2023_07_08_d47c4736f8904d607b98g.tex
8212,6052,915,108,0,0,0,0,2023_07_08_d47c4736f8904d607b98g_1.tex
7576,6304,939,74,0,0,0,0,2023_07_08_d4d96421680f29c81f63g.tex
7347,5636,929,78,0,0,0,0,2023_07_08_d53559795c29d0b79d78g.tex
7517,4755,727,106,0,0,0,0,2023_07_08_d54c3096ef627933fb5cg.tex
6822,3652,591,56,0,0,0,0,2023_07_08_d574f9e3ba700c1a94e1g.tex
7423,5275,726,50,0,0,0,0,2023_07_08_d57e94f768fee150f8c5g.tex
7527,7126,1152,39,0,0,0,0,2023_07_08_d584e7dc8275bd844420g.tex
7181,5802,897,142,0,0,0,0,2023_07_08_d5900fbd19e4f0d8f8f2g.tex
9138,6692,1025,144,0,0,0,0,2023_07_08_d5bc8c1857a450de0f17g.tex
